ticker,yearReport,lengthReport,TOTAL ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Long-term investments (Bn. VND),Investments in associate companies,Other long-term assets (Bn. VND),Less: Provision for diminuation in value of long term investments,Fixed assets (Bn. VND),Tangible fixed assets,Intagible fixed assets,Investment in properties,Other Assets,TOTAL RESOURCES (Bn. VND),LIABILITIES (Bn. VND),Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,OWNER'S EQUITY(Bn.VND),Capital,Reserves,Foreign Currency Difference reserve,Undistributed earnings (Bn. VND),Paid-in capital (Bn. VND),MINORITY INTERESTS,Revenue (Bn. VND),Revenue YoY (%),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,General & Admin Expenses,Operating Profit before Provision,Provision for credit losses,Profit before tax,Tax For the Year,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,EPS_basis,Profits from other activities,Operating profit before changes in working capital,Net Cash Flows from Operating Activities before BIT,Payment from reserves,Purchase of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Net cash inflows/outflows from operating activities,Proceeds from disposal of fixed assets,Investment in other entities,Proceeds from divestment in other entities,Dividends paid,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Quarter_Time,Investment in joint ventures,Leased assets,Difference upon Assets Revaluation,Minority Interest,Other Reserves,CURRENT ASSETS (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Other non-current assets,Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),Capital and reserves (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Net Profit/Loss before tax,Depreciation and Amortisation,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,(ST+LT borrowings)/Equity,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,EV/EBITDA,Long-term loans receivables (Bn. VND),Goodwill,Budget sources and other funds,Long-term borrowings (Bn. VND),Finance lease principal payments,Interest income and dividends,Profit/Loss from disposal of fixed assets,Convertible bonds (Bn. VND),_Increase/Decrease in receivables,_Increase/Decrease in payables,adj_close_q,actual_price_date,y_return
VJC,2023,1,69276891913000,1982370170345,,,,,,,,,,,,,,149417024400,,149417024400.0,,6019553623299,,,,,69276891913000,54127724359193,,,,,,,,15149167553807,,,,9191140442451,5416113340000,20958162449.0,12897935899470,1.8521094249196868,172206863571,-0.2952809003567274,,,,,,,,,,,,,,,-156029710951,,1249992928535.0,242957758031,,-1193380175,-69035185003.0,172729192853,172206863571,,,1987335108276.0,,,-48606068930.0,76408839292.0,205802770362.0,0.0,-129771923692.0,93311224396.0,1858261735520.0,30797210429.0,1982370170345.0,17280377726.0,0.0,0.0,0.0,0.0,3.5729834109,0.3973521054486113,2.560662158275521,0.0133515056140166,-0.140167274,-0.0778099185,-0.0336733136,0.0,4.5729834109327445,50857304262600.0,541611334.0,-22.6635615041,3.3617530632,1.0657881696,9.8985355153,317.95284323019723,27931.8552653442,2023-03-31,,,,522329282.0,,33805248016606.0,509775421096.0,30053949812178.0,1028075400318.0,231077212669.0,35471643896394.0,7720356536609.0,29759919894114.0,24367804465079.0,15149167553807.0,3005345557323.0,657000000000.0,1028075400318.0,0.0,,5416113340000.0,2045783491235.0,8126827048442.0,,7385121173822.0,15391908638599.0,21258547201406.0,237014256039.0,-375381158455.0,12897935899470.0,0.0,12897935899470.0,-11835759537631.0,1062176361839.0,-479287235337.0,0.0,-420359686568.0,243513985022.0,1007993689.0,,-1564220680.0,-556226991.0,242957758031.0,94077389795.0,82748916002.0,-57823042542.0,375381158455.0,-274259449345.0,-45359328643.0,-633548072289.0,-742173394929.0,-248708890602.0,-138477742.0,0.0,-25867117000.0,178000000000.0,0.0,0.0,7717623259149.0,-7847395182841.0,1.9460053646,0.7160496194,12.7321534992,133.53251861834315,7.1751702878,65.5869056652,206.29459457134317,50.8698728196,0.0376639307332859,0.0823524298862926,-2741478558702.0,485786964320.0,1.1359320904,0.0998782988,1.1013864531,-1.2941165356285065,-24.6945161137,868566379561.0,,,10676767140163.0,0.0,0.0,0.0,,,,97.5,2023-06-01,0.030305349495328843
VJC,2023,2,71225024441669,2165034774500,,,,,,,,,,,,,,149417024400,,149417024400.0,,5923192002166,,,,,71225024441669,56352119610987,,,,,,,,14872904830682,,,,9154052462527,5416113340000,21871532811.0,16605219581859,0.4550260412945651,-37087979924,0.6315298812692047,,,,,,,,,,,,,,,-239146781315,,1879306247560.0,3239032141,,-1144784336,-38268857367.0,-36174609562,-37087979924,,,2281047651100.0,,,-78628654197.0,41596665704.0,67446043820.0,0.0,-255327117561.0,220521939748.0,1982370170345.0,-37857335593.0,2165034774500.0,408403013489.0,104478032313.0,0.0,0.0,-3264360620.0,3.7889114637,0.3982538764012511,2.5139654999716416,-0.0022335133685626,-0.1413366073,-0.1131441275,-0.0317018713,0.0,4.788911463666171,52915427331800.0,541611334.0,-24.2681665874,3.5630805123,1.0000850989,9.876113637,-68.47711189884369,27420.0932764657,2023-06-30,,,,913370362.0,,31481522947844.0,528875421096.0,27504897102281.0,1075114220273.0,207601429694.0,39743501493825.0,8596444512261.0,29834850355055.0,26517269255932.0,14872904830682.0,676998742149.0,657000000000.0,1075114220273.0,0.0,,5416113340000.0,2119173158856.0,7129638119324.0,,8299478006841.0,17342709515451.0,24758058273474.0,465911209627.0,-393772219270.0,16605219581859.0,0.0,16605219581859.0,-15888658325591.0,716561256268.0,-558705222245.0,0.0,-413265928699.0,-28645466364.0,47827275910.0,,-15942777405.0,31884498505.0,3239032141.0,99610556905.0,49042261000.0,-143922665776.0,393772219270.0,-868137338208.0,-47038819955.0,628757031096.0,-927523362219.0,-656835104629.0,-577100364.0,0.0,-1289943332.0,-178000000000.0,178000000000.0,0.0,3844560702115.0,-4096623459056.0,2.0663071536,0.7692808288,10.6922190171,123.14454720456284,6.6685056739,64.0309663391,193.84401921756285,54.7349013184,0.0038631555540573,0.0431527720988907,-3590232366394.0,64148546254.0,1.0551929228,0.1057499782,1.019157407,-0.1629077500005527,-19.4146425243,851167932661.0,,,11801175763255.0,0.0,0.0,0.0,,,,100.5,2023-09-05,0.04760490860813153
VJC,2023,3,76538500266657,2076624028013,,,,,,,,,,,,,,149417024400,,149417024400.0,,5840778511635,,,,,76538500266657,61324803109474,,,,,,,,15213697157183,,,,9235814822904,5416113340000,-4428072598.0,14234693642019,0.2270794880512245,135118883647,2.324151678291478,,,,,,,,,,,,,,,-182032568315,,354394915978.0,198560866758,,-216696729607,73598617817.0,55462754968,135118883647,,,1143257248855.0,,,-1816967701001.0,191672441355.0,-1728708105597.0,0.0,4290967592674.0,-89786617646.0,2165034774500.0,1375871159.0,2076624028013.0,-2652046104723.0,-103394395951.0,0.0,0.0,3264360620.0,4.0308941657,0.3839157866289808,2.5715695901767495,0.0094922228075317,-0.1404262106,-0.0900250509,-0.029360571,0.0,5.0308941656906905,57031673470200.0,541611334.0,-27.3405384991,3.74761494,1.0267623887,13.8717003921,249.47573133135356,28097.8706951893,2023-09-30,,,,-79656128679.0,,33866777302218.0,558993871096.0,29945494025486.0,1115793253802.0,169872123821.0,42671722964439.0,8533200402960.0,29553467499399.0,31771335610075.0,15213697157183.0,898271530747.0,657000000000.0,1115793253802.0,0.0,,5416113340000.0,2136129516418.0,7106512189906.0,,8162635279723.0,18109092406014.0,27814223329335.0,309870239473.0,-484904085769.0,14234693642019.0,0.0,14234693642019.0,-12993915946180.0,1240777695839.0,-548402418452.0,0.0,-618944161214.0,201268787331.0,15858951040.0,,-18566871613.0,-2707920573.0,198560866758.0,102483732510.0,99097948688.0,-96184300848.0,484904085769.0,-2922400649831.0,-40679033529.0,-891327503111.0,176802055935.0,-111598178871.0,-437871388.0,0.0,-5662172783.0,0.0,-18450000.0,0.0,11144270663478.0,-6852223744022.0,2.5955776346999997,0.7818107005,9.410110222,108.01319151566382,6.8017292288,65.9100800523,180.72500079676385,53.6628242204,0.0308964124813872,0.0871657463829346,-3164007813688.0,439800966310.0,1.1459493646,0.1037652867,1.1081942939,-0.906985482732174,-24.7306732832,886481612013.0,,,16190909946249.0,-4343687402.0,0.0,0.0,,,,105.4,2023-12-01,-0.02595051917274942
VJC,2023,4,84681062278426,5050743156638,,,,,,,,,,,,,,149417024400,,149417024400.0,,8865102742865,,,,,84681062278426,69048472310863,,,,,,,,15632589967563,,,,9361974796142,5416113340000,21258359337.0,18797012170406,0.591981806558411,126159973238,1.0535435455477435,,,,,,,,,,,,,,,-552018107065,,196023130464.0,277352205130,,90448276136,-215954076093.0,151846405173,126159973238,,,-168333244682.0,,,-3589550295691.0,-110131124511.0,-1469661420202.0,0.0,3376469004232.0,2982424766969.0,2076624028013.0,-8305638344.0,5050743156638.0,1075617182939.0,2330020000000.0,0.0,0.0,0.0,4.6988540843,0.5670911065447078,2.64237499675133,0.006711703545983,0.015316697,-0.0114773895,0.0029760885,0.0,5.416956656199377,57952412738000.0,541611334.0,251.3213464063,3.8046784337,0.9933458714,-13.6466605304,232.93451469388933,28123.2703008722,2023-12-31,,,,25686431935.0,,37272431505972.0,613343871096.0,30695940657487.0,703384543264.0,209019277487.0,47408630772454.0,8411169336979.0,36187381369961.0,32861090940902.0,15632589967563.0,1958751910473.0,457000000000.0,703384543264.0,0.0,,5416113340000.0,2331776667248.0,13878114601654.0,,8256558289835.0,18631914227018.0,29649890834721.0,2717676958501.0,-618793077244.0,18797012170406.0,0.0,18797012170406.0,-18899357262694.0,-102345092288.0,-1464299996813.0,0.0,-765541213234.0,-166527450899.0,461127436844.0,,-17247780815.0,443879656029.0,277352205130.0,135280800982.0,-263695392062.0,-1132087066440.0,618793077244.0,1268504255552.0,412408710538.0,374454157521.0,-99173164130.0,-601594369602.0,-2666349258.0,0.0,-107982813000.0,0.0,-100000000000.0,0.0,11980718906911.0,-7578505559301.0,3.1513426363,0.7529649029,7.3462681829,95.48608679699431,5.5126131992,60.3710577693,161.36975776549434,66.2117922678,-0.0755388356252966,-0.0054447532065299,-115440483892.0,-1419904412587.0,1.0505769034,0.1554429691,1.0324771136,2.2946352582207523,-685.7973919064,896128275641.0,,,17224224029089.0,-1025744343378.0,0.0,0.0,,,,102.7,2024-04-01,0.056779677192651166
VJC,2024,1,85828171424594,3040653480907,,,,,,,,,,,,,,149417024400,,149417024400.0,,10646925137268,,,,,85828171424594,69776185000569,,,,,,,,16051986424025,,,,9785708182142,5416113340000,24214983218.0,17791992673235,0.3794449601789466,536183714081,2.113602460217471,,,,,,,,,,,,,,,-189814603149,,252645369568.0,676387034793,,-942889461,-136303807370.0,539140337962,536183714081,,,1419442268415.0,,,-2827673274557.0,278325185757.0,-2754143060593.0,0.0,-130396538041.0,-2066209197720.0,5050743180748.0,56119497879.0,3040653480907.0,818330400914.0,0.0,0.0,0.0,0.0,4.3468878653,0.6632777312428294,2.713265534568849,0.0301362373472419,0.0492883495,-0.000377531,0.0095562636,0.0,5.346887865300896,55244356068000.0,541611334.0,72.6541322117,3.4467896096,0.819297679,-157.9784552617,989.978754914682,29592.7548680268,2024-03-31,,,,2956623881.0,,38743314155395.0,799022311096.0,33765953784477.0,962536753065.0,175147825850.0,47084857269199.0,8775107593608.0,35373042513810.0,34403142486759.0,16051986424025.0,1751527323694.0,476116531793.0,962536753065.0,0.0,,5416113340000.0,2221704082582.0,13543492835312.0,,8775107593608.0,17935717265716.0,27076668727180.0,584525631463.0,-718701167748.0,17791992673235.0,0.0,17791992673235.0,-16046711553622.0,1745281119613.0,-940547149004.0,0.0,-657209900771.0,542235098152.0,140688376632.0,,-6536439991.0,134151936641.0,676387034793.0,192252958903.0,-123468064511.0,-297076198086.0,718701167748.0,2483818885876.0,-259152209801.0,-2650112103452.0,304661299333.0,-480484747285.0,-535458172.0,692466000.0,0.0,-323084440000.0,118289468207.0,0.0,10847520106090.0,-10977916644131.0,2.9971729902,0.8474356197,8.623727015,81.04034754586533,5.5137569635,56.5127424919,143.06684700126533,66.198057407,0.0504865661868371,0.0980936285028082,511929764970.0,898256615693.0,1.0952779688,0.1139470397,1.0680669436,-1.249833249203733,162.2389627365,904396844465.0,,,17283543657057.0,0.0,0.0,0.0,,,,108.7,2024-06-03,-0.04132043212043699
VJC,2024,2,92205924463397,2597624069785,,,,,,,,,,,,,,149417024400,,149417024400.0,,11136549548608,,,,,92205924463397,75688242579963,,,,,,,,16517681883434,,,,10080350253152,5416113340000,24900460456.0,16237951168014,-0.0221176487329463,294642071010,8.944408717157824,,,,,,,,,,,,,,,-668527741593,,728405182014.0,324021418069,,-1365436215,-27328433606.0,295327548248,294642071010,,,1636872454335.0,,,1257865756020.0,10249881934.0,-290695618807.0,0.0,4459220240891.0,-395655398601.0,3040653480907.0,-47374012521.0,2597624069785.0,-4564180020685.0,143556874.0,0.0,0.0,0.0,4.5822557375,0.6742198831046097,2.79198198786266,0.0181452738686882,0.0689568729,0.012685345,0.0128765555,0.0,5.582255737463539,58114896138200.0,541611334.0,53.213670105,3.5236564802,0.8665891227,-10.9191760041,544.0101646949655,30451.3225400449,2024-06-30,,,,685477238.0,,43981809281627.0,2412327124731.0,37753479429286.0,997508725571.0,220869932254.0,48224115181770.0,9488883139910.0,38633994063426.0,37054248516537.0,16517681883434.0,2507703366912.0,509466531793.0,997508725571.0,0.0,,5416113340000.0,1015628555930.0,16801094509366.0,,9488883139910.0,20507002358884.0,27097595166415.0,562927659358.0,-710447334610.0,16237951168014.0,0.0,16237951168014.0,-14229270164182.0,2008681003832.0,-1083459795336.0,0.0,-600143242288.0,219477883973.0,122067621154.0,,-17524087058.0,104543534096.0,324021418069.0,149089809283.0,-169623334201.0,-151647227959.0,756626607129.0,-5525939496264.0,-34971972506.0,917816319304.0,-577792880888.0,-979305227167.0,-36751499.0,-692466000.0,-130000000.0,-1558954813635.0,0.0,0.0,18591022503764.0,-13976234539371.0,3.265048309,0.7906962591,7.3513656709,82.5179595000618,5.5470203771,56.3272663095,144.3922461866618,65.8010923317,0.0455728689102535,0.1237028602345325,1237270491045.0,740010019951.0,1.1384225304,0.0928618476,1.112603074,-1.041611367797204,73.4748263158,918763482797.0,,,18564967397002.0,-155567723502.0,0.0,0.0,,,,104.3,2024-09-04,-0.01936168904914592
VJC,2024,3,93766349315853,2060926374159,,,,,,,,,,,,,,149417024400,,149417024400.0,,9865100002599,,,,,93766349315853,77043141799116,,,,,,,,16723207516737,,,,10651935728519,5416113340000,24020540769.0,18164226938676,0.2760532397450072,571585475367,3.2302412508104728,,,,,,,,,,,,,,,17363503017,,345422476167.0,760278783394,,-1014160776,-188559066938.0,570705555680,571585475367,,,1631802202330.0,,,-5435062183351.0,-158873330964.0,-5195633971626.0,0.0,2415350067093.0,-584146949544.0,2597624069785.0,47449253918.0,2060926374159.0,2196136954989.0,573564000000.0,0.0,0.0,-57789721550.0,4.6069596231,0.5899047771024646,2.826721963500618,0.031467646671489,0.0943110271,0.0320358924,0.0171517591,0.0,5.606959623147014,53348716399000.0,541611334.0,34.9010338694,3.1946894466,0.7514836939,-112.5273672544,1055.3425297540025,30832.4178754501,2024-09-30,,,,-879919687.0,,43484442786804.0,2672864582042.0,37282593011142.0,1151714215562.0,316344603899.0,50281906529049.0,11906376109571.0,38937860268433.0,38105281530683.0,16723207516737.0,2178026901431.0,511091531793.0,1151714215562.0,0.0,,5416113340000.0,1203706257836.0,17600702818008.0,,11906376109571.0,20841616799099.0,27784862099134.0,242133471947.0,-717110859191.0,18164226938676.0,0.0,18164226938676.0,-15961743411610.0,2202483527066.0,-1084518905930.0,0.0,-695359188143.0,682102407957.0,88492715860.0,,-10316340423.0,78176375437.0,760278783394.0,138461620945.0,170596740011.0,-277525247826.0,494567829639.0,5372841474564.0,-154205489991.0,-1497059037402.0,-2712282472361.0,-444959722151.0,0.0,0.0,0.0,-175262457311.0,0.0,0.0,11874141082009.0,-9321957864564.0,3.4538212961,0.7965763324,7.009107783,76.22281489301874,5.3446040087,48.6808742122,130.24829311391875,68.2931793273,0.0839280332208358,0.1212539093737253,2357935255110.0,1524487841940.0,1.1167650838,0.0783537245,1.0871868223,-2.125874712955585,37.7413446412,895783751940.0,,,20079133721187.0,-79043428802.0,0.0,0.0,,,,102.3,2024-12-02,-0.0719297311602611
VJC,2024,4,99315254784593,4558984549152,,,,,,,,,,,,,,149417024400,,149417024400.0,,14166236941769,,,,,99315254784593,82196542019489,,,,,,,,17118712765104,,,,10652687447061,5416113340000,22098773196.0,19851115563799,0.0560782417884784,751718542,-0.9940415448520912,,,,,,,,,,,,,,,-554696548267,,-263279165850.0,61929640443,,-8051783249,-55047906225.0,-1170049031,751718542,,,750605970082.0,,,-1781663380374.0,94431118767.0,-2575741558887.0,0.0,5220306672868.0,2512155012996.0,2060926374159.0,-14096838003.0,4558984549152.0,-132410100985.0,285318000000.0,0.0,0.0,0.0,4.8784867052,0.8275293321496967,2.8935741729897284,3.786782357817981e-05,0.0887230777,0.0498867293,0.0152940083,0.0,5.801560908659223,45116224122200.0,541611334.0,31.6432533669,2.668327341,0.6278467055,253.9205756958,1.3879298582034474,31218.0588643018,2024-12-31,,,,-1921767573.0,,38577508632397.0,3825833411115.0,27945458314477.0,2005435760243.0,241796597410.0,60737746152196.0,9788178924050.0,33506383912017.0,48690158107472.0,17118712765104.0,769368218015.0,1633712453293.0,2005435760243.0,0.0,,5416113340000.0,1515557303596.0,12460106764555.0,,9788178924050.0,23998282804699.0,35105699605872.0,601263570672.0,-1242057390459.0,19851115563799.0,0.0,19851115563799.0,-18654259849039.0,1196855714760.0,-371707501750.0,0.0,-644240204780.0,227475030635.0,-161752558091.0,,-3792832101.0,-165545390192.0,61929640443.0,133488572633.0,-387793882211.0,-35796585392.0,1242057390459.0,358474894787.0,-853721544681.0,-1282118743645.0,2192736430781.0,-1298388353060.0,1244751.0,0.0,0.0,-2865657160303.0,1691829863023.0,0.0,19868435054994.0,-14569384760992.0,4.351195679,0.7708126437,5.9047542387,77.63013019546464,7.6181835554,42.1860860423,127.43439979316464,47.9116835849,-0.0001048323093133,0.0602916098550459,3633967796956.0,-2081038287.0,1.2521454998,0.1639152866,1.192905548,0.0016754767557326,22.2234096008,921644963530.0,,,30052392436812.0,-78743621134.0,0.0,0.0,,,,95.2,2025-04-01,-0.06174131651650995
VJC,2025,1,98766102964548,2224187878214,,,,,,,,,,,,,,149417024400,,149417024400.0,,14032241572663,,,,,98766102964548,80938922348949,,,,,,,,17827180615599,,,,11239845345110,5416113340000,22977137301.0,17952150064437,0.0090016556404572,640457176418,0.1944733858911045,,,,,,,,,,,,,,,-273463864243,,48130736719.0,836403039422,,-3040355387,-192027143512.0,641335540523,640457176418,,,1832494999788.0,,,-2224589758082.0,25399250730.0,-2150607096069.0,0.0,645101409794.0,-2354345217387.0,4558984549152.0,19548546449.0,2224187878214.0,-848839531112.0,0.0,0.0,0.0,0.0,4.5401975834,0.7871262357876498,3.013326417373708,0.0356757922655035,0.0885519029,0.0626847512,0.0157002701,0.0,5.540197583353503,58569522066000.0,591611334.0,35.8578930338,2.5683651754,0.8111510578,-16.1387790038,1082.5640747748082,38545.9205524585,2025-03-31,,,,878364105.0,,36445843773744.0,3914049999832.0,27918664993135.0,2089933853193.0,299007049370.0,62320259190804.0,12816894127923.0,31945350705595.0,48993571643354.0,17827180615599.0,995288083611.0,1538712453293.0,2089933853193.0,0.0,,5416113340000.0,1325191678938.0,13246404767839.0,,12816894127923.0,25121674556441.0,33881883037225.0,405736750434.0,-809982561855.0,17952150064437.0,0.0,17952150064437.0,-15548463784863.0,2403686279574.0,-1142952507032.0,0.0,-567738561086.0,825268097647.0,12472118498.0,,-1337176723.0,11134941775.0,836403039422.0,206788252102.0,149130776071.0,-217940366381.0,809982561855.0,800818902299.0,-84498092950.0,-2491454210646.0,-298935019687.0,-606373020974.0,-893088942.0,0.0,0.0,-46416588717.0,95000000000.0,0.0,10978829563712.0,-10254026763413.0,4.1024610864,0.7520350056,5.870345999,84.45214873030645,8.8489827629,39.6738512689,132.97498276210644,41.2476789459,0.0870360290347763,0.1338940612097307,4452728932812.0,1562483854245.0,1.1408810036,0.1006152009,1.0754588434,-1.92903394199826,22.3591358444,924745676839.0,,,29944454994007.0,-79701390505.0,0.0,0.0,,,,89.5,2025-06-02,0.4615884323204511
VJC,2025,2,112159191865525,7148653555458,,,,,,,,,,,,,,149417024400,,149417024400.0,,17830100171256,,,,,112159191865525,88452902329759,,,,,,,,23706289535766,,,,11945528516959,5916113340000,23255992692.0,17885303707141,0.1014507632201779,652383893480,1.214157303618255,,,,,,,,,,,,,,,-468541785409,,-333196450427.0,814847802419,,-54219229031,-107965824517.0,652662748871,652383893480,,,1060008279533.0,,,-10684123897148.0,67797101240.0,-9067652628000.0,4999900000000.0,12677941953737.0,4929500231301.0,2224187878214.0,-5034554057.0,7148653555458.0,1319210905564.0,143391000000.0,0.0,0.0,0.0,3.7311997812,0.7521253017835409,4.007071564279058,0.0364759751448629,0.0991021783,0.0591209918,0.0184667962,0.0,4.731199781235647,90220728435000.0,591611334.0,44.4846251119,3.809508958,1.2216291459,32.7421229771,1102.7237917656255,40031.4060634173,2025-06-30,,,,278855391.0,,40758031639436.0,2438766831924.0,28609119601892.0,2328542997582.0,232948652580.0,71401160226089.0,9863158109235.0,37255797768509.0,51197104561250.0,23706289535766.0,1522599486219.0,1538712453293.0,2328542997582.0,0.0,,5916113340000.0,1318485998663.0,19118137205550.0,,9863158109235.0,27685347465084.0,37481110235148.0,896021887504.0,-834494756892.0,17885303707141.0,0.0,17885303707141.0,-15468335218131.0,2416968489010.0,-1473891525641.0,0.0,-615766284990.0,754790780474.0,83333488663.0,,-23276466718.0,60057021945.0,814847802419.0,243118484991.0,-321363109752.0,-177893204590.0,834494756892.0,1064544172667.0,-238609144389.0,178550833537.0,449572244929.0,-1025754286879.0,-169101193834.0,0.0,0.0,-205945038067.0,1611228205975.0,0.0,18555456804051.0,-10796119490129.0,3.4973975002,0.7312033183,5.2852342524,78.6717318170406,10.5324765069,33.2858907712,122.4900990951406,34.6547176972,0.0745114782746973,0.1351371231143805,5139408007180.0,1332660418611.0,1.0940050698,0.2184533426,1.0315035765,-1.596966796501362,26.0943591497,942660909291.0,,,31896090278469.0,-81295360185.0,0.0,0.0,,,,142.0,2025-09-03,0.36180261997914875
VJC,2025,3,115228366341789,5470360413800,,,,,,,,,,,,,,149417024400,,149417024400.0,,18839649512950,,,,,115228366341789,90816926905756,,,,,,,,24411439436033,,,,12264804894466,5916113340000,24227660055.0,16931445098268,-0.0678686654031563,319276377507,-0.4414197153942706,,,,,,,,,,,,,,,-237579140456,,89259062906.0,400028034822,,-1193075396,-78586914556.0,320248044870,319276377507,,,1387894221992.0,,,-3555629234587.0,445490194434.0,-3249307364084.0,0.0,1760610012493.0,-1678474361314.0,7148653555458.0,181219656.0,5470360413800.0,-189777009723.0,154331500000.0,0.0,0.0,0.0,3.7202610335,0.7717549619438399,4.126262975893731,0.0188570069272858,0.0777557434,0.053323332,0.015163215,0.0,4.7202610335097175,112051186659600.0,591611334.0,65.3711791932,4.5946698495,1.542979405,711.5138719756,539.6725166644627,41221.677771268,2025-09-30,,,,971667363.0,,39859762454987.0,2741766655855.0,29322352263460.0,2009708021115.0,315575100757.0,75368603886802.0,9937175328896.0,37274086469932.0,53542840435824.0,24411439436033.0,1701443187914.0,1538712453293.0,2009708021115.0,0.0,,5916113340000.0,1578057577844.0,19055867501015.0,,9937175328896.0,27970033801553.0,37892488065602.0,366121468461.0,-928197656655.0,16931445098268.0,0.0,16931445098268.0,-14835695940690.0,2095749157578.0,-1196073966166.0,0.0,-631134980336.0,397082539081.0,4136679847.0,,-1191184106.0,2945495741.0,400028034822.0,275942775456.0,-86973321956.0,-218559985891.0,928197656655.0,-5146175690355.0,318834976467.0,-221547437669.0,3603609123777.0,-132167751027.0,-224452908.0,0.0,0.0,-397187780762.0,103687956831.0,0.0,13102778757254.0,-11259786271199.0,3.5497258453,0.682729212,4.4780020328,77.51642771120508,11.9300356243,32.641732946,122.08819628150508,30.5950469467,0.0724707802354991,0.1237785165657469,4979436356537.0,1227035036786.0,1.0693692651,0.1733204225,1.0154522355,-1.3219544651814117,32.0236940454,954030191424.0,,,33799024993227.0,-82382473562.0,0.0,0.0,,,,203.9,2025-12-01,
